1436	2	1	0	1	1	1	1	1	1	0	1	1	0	46.52	.	.	1	1	1	1
5857	2	1	0	1	0	0	0	0	1	1	1	1	1	49.19	.	.	1	1	1	1
3885	2	1	1	1	0	0	0	0	1	0	1	0	1	40.99	54.86	.	.	.	.	.
5886	2	1	0	1	0	0	0	0	1	1	1	1	1	42.41	42.83	.	0	0	0	0
1526	2	0	0	1	0	1	0	1	0	0	0	0	0	49.57	51	62.96	0.67	0	0.89	0
6905	2	0	1	1	0	0	0	0	.	.	.	.	.	50.46	.	47.85	0.33	0	0.22	0
3018	2	0	0	1	1	1	1	1	1	1	0	1	1	59.11	74.87	74.06	1	1	1	1
6311	2	0	0	1	1	1	1	1	0	0	0	0	0	41.92	48.18	.	.	.	.	.
2815	2	0	0	1	0	0	0	0	.	.	.	.	.	47.46	.	.	.	.	.	.
3577	2	0	1	1	1	1	1	1	.	.	.	.	.	47.8	.	.	.	.	.	.
5723	2	1	0	0	1	0	1	1	.	.	.	.	.	33.83	.	.	.	.	.	.
3844	2	1	0	1	1	1	1	1	.	.	.	.	.	54.66	.	.	.	.	.	.
1381	2	1	1	1	1	1	1	1	.	.	.	.	.	45.42	.	.	.	.	.	.
5618	2	0	0	1	1	1	0	1	1	1	1	0	1	81.21	95.26	.	1	1	1	1
4900	2	0	0	1	0	1	0	1	1	1	1	0	1	73.17	86.75	.	.	.	.	.
2573	2	1	0	1	1	0	0	1	1	1	1	1	1	56.4	73.27	.	1	1	1	1
4030	2	1	0	1	1	1	0	0	1	0	1	0	0	70.89	82.28	.	0.67	0	0.78	0
2732	2	1	0	0	0	1	0	0	.	.	.	.	.	61.87	88.53	.	.	.	.	.
6702	2	0	0	1	1	1	1	1	.	.	.	.	.	47.16	.	.	.	.	.	.
6756	2	0	0	1	1	1	1	.	0	0	0	1	1	36.64	43.23	29.65	0.33	0	0.11	0
1823	2	0	0	1	0	1	0	1	1	1	1	1	1	50.92	70.44	.	1	1	1	1
1602	2	1	0	1	0	0	0	0	0	0	0	0	0	47.94	65.16	.	.	.	.	.
6281	2	1	1	1	1	1	1	1	.	.	.	.	.	43.2	.	.	.	.	.	.
1629	2	1	1	0	0	0	0	0	.	.	.	.	.	46.33	.	.	.	.	.	.
2453	2	1	0	1	0	0	0	0	.	.	.	.	.	39.23	.	.	1	1	1	1
4431	2	1	1	0	1	1	1	1	1	1	1	1	1	42.81	71.44	78.64	0.33	0	0.56	0
2911	2	1	1	1	0	0	0	1	1	0	1	0	1	46.64	51.76	56.11	0.67	0	0.67	0
3743	2	1	0	0	1	1	1	0	0	1	1	1	1	.	53.38	.	1	1	1	1
4712	2	1	0	1	0	1	1	0	1	1	1	1	1	66.48	77.01	.	.	.	.	.
1386	2	1	0	0	0	0	0	0	0	0	0	0	0	56.62	67.71	64.62	1	1	0.67	0
2207	2	0	0	1	0	1	0	0	.	.	.	.	.	50.4	77.09	.	.	.	.	.
5684	2	1	0	1	0	0	1	0	1	1	0	1	1	47.05	.	.	.	.	.	.
3843	2	0	0	0	0	0	0	0	0	0	0	0	0	56.55	.	.	0	0	0.22	0
5198	2	0	0	0	0	0	0	0	.	.	.	.	.	68.4	.	.	.	.	.	.
5397	2	1	0	1	1	1	1	0	1	0	1	1	0	58.42	75.02	77.1	1	1	1	1
2195	2	0	1	1	1	0	1	1	.	.	.	.	.	36.37	.	.	.	.	.	.
4131	2	0	1	0	0	0	0	0	.	.	.	.	.	37.09	.	64.81	0.33	0	0.11	0
2671	2	0	1	0	0	0	0	1	0	.	1	0	0	35.92	34.82	.	.	.	.	.
6902	2	1	1	0	0	0	0	0	0	0	0	0	0	45.93	55.83	65	0.67	0	0.67	0
6862	2	0	0	0	0	1	0	0	0	0	0	1	0	61.07	75.9	81.12	0.33	0	0.67	0
6315	2	0	1	1	1	1	0	0	.	.	.	.	.	33.01	.	.	.	.	.	.
5163	2	1	0	1	1	1	1	1	.	.	.	.	.	34.93	.	.	.	.	.	.
6891	2	0	0	1	1	1	1	1	1	1	1	1	1	54.36	.	.	1	1	1	1
3768	2	0	0	1	0	1	1	1	0	1	1	0	0	46.89	56.59	45.75	0.67	0	0.78	0
6873	2	0	0	0	0	0	0	0	1	0	0	1	1	54.64	69.06	69.13	0.5	0	0.88	0
2793	2	1	1	1	0	1	0	1	1	1	1	1	1	44.95	41.76	52.25	1	1	0.89	0
2806	2	0	1	0	0	1	0	0	.	.	.	.	.	52.79	.	67.62	0.67	0	0.89	0
1933	2	0	0	1	1	1	1	1	.	.	.	.	.	44.31	.	.	1	1	1	1
6124	2	0	0	1	0	1	1	1	1	0	0	0	1	58.03	.	.	1	1	1	1
6295	2	0	1	1	0	0	0	0	.	.	.	.	.	34.81	.	.	0.5	0	0.75	0
2127	2	1	0	1	0	0	.	0	.	.	.	.	.	51.52	.	.	1	1	1	1
5288	2	0	1	1	1	1	1	1	.	.	.	.	.	58.29	.	.	0.5	0	0.88	0
6643	2	1	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1044	2	0	0	0	1	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.
6531	2	1	1	0	0	1	0	0	1	1	1	1	1	41.75	50.31	35.71	1	1	1	1
3165	2	0	0	1	1	1	1	1	.	.	.	.	.	35.73	47.62	.	0	0	0	0
1006	2	0	1	1	1	0	0	0	.	.	.	.	.	35.79	.	.	.	.	.	.
3341	2	0	0	1	1	1	0	1	1	0	0	0	1	52.43	.	.	0.33	0	0.56	0
5224	2	0	0	1	1	0	1	1	1	1	1	1	1	54.33	61.74	.	.	.	.	.
5940	2	0	0	0	0	1	0	0	.	.	.	.	.	.	.	.	.	.	.	.
5176	2	1	0	1	1	1	0	1	1	1	1	1	1	42.97	63.37	.	.	.	.	.
2179	2	0	1	1	0	1	1	0	.	.	.	.	.	33.37	30.82	.	.	.	.	.
5305	2	1	1	0	0	1	0	0	1	1	0	0	1	41.57	42.5	.	.	.	.	.
6680	2	1	1	1	0	0	0	0	.	.	.	.	.	50.31	.	73.48	0	0	0.62	0
6892	2	0	0	1	0	1	1	1	1	0	0	0	0	64.32	.	59.2	1	1	1	1
6545	2	1	0	1	0	0	0	0	1	1	1	0	1	53.2	56.1	57.68	0.5	0	0.88	0
3051	2	1	1	1	0	1	0	0	.	.	.	.	.	47.44	.	65.04	1	1	0.56	0
2224	2	0	0	0	0	0	0	0	.	.	.	.	.	48.1	.	.	.	.	.	.
5488	2	1	0	0	0	0	0	0	1	0	0	0	0	.	36.42	.	.	.	.	.
6740	2	1	1	0	1	1	1	1	0	1	0	0	1	41.76	41.17	.	.	.	.	.
2388	2	0	1	1	0	0	1	1	0	0	1	0	1	47.38	58	58.1	0.5	0	0.88	0
6304	2	1	1	0	0	0	0	0	0	0	0	0	0	41.12	56.63	.	1	1	1	1
6081	2	0	0	0	0	0	0	0	1	1	1	1	1	53.45	.	.	1	1	1	1
3907	2	1	0	1	1	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.
4120	2	0	0	0	0	0	0	0	.	.	.	.	.	53.81	70.62	.	0.33	0	0.78	0
4439	2	1	1	0	0	0	0	0	1	1	1	1	1	46.49	60.63	70.58	1	1	1	1
3762	2	0	1	1	0	1	0	0	.	.	.	.	.	41.14	.	.	.	.	.	.
2763	2	0	0	1	1	1	1	0	1	1	1	1	1	56.97	73.01	78.62	0.67	0	0.78	0
5542	2	1	1	0	0	0	0	0	1	0	0	0	0	48.41	62.99	68.26	0.33	0	0.11	0
2879	2	1	0	1	1	1	1	1	1	1	1	1	1	61.64	66.73	.	1	1	1	1
4651	2	1	0	0	0	1	0	0	1	0	0	0	0	67.24	.	.	1	1	1	1
1756	2	0	0	0	0	1	1	0	.	.	.	.	.	47.1	.	.	.	.	.	.
2023	2	1	1	0	1	0	1	1	1	1	0	1	1	51.07	60.91	67.17	1	1	0.78	0
6578	2	0	0	1	1	1	1	1	1	0	1	0	0	66.47	74.84	.	1	1	1	1
2723	2	1	0	1	0	1	0	0	0	0	0	0	0	44.32	55.49	.	.	.	.	.
1520	2	1	0	1	1	1	1	1	1	1	1	1	1	59.51	.	.	1	1	1	1
1987	2	0	0	0	1	1	1	1	1	0	0	0	0	38.26	36.03	.	.	.	.	.
2232	2	1	0	1	0	0	1	1	1	1	0	1	1	40.53	.	.	1	1	1	1
6073	2	1	0	1	0	0	0	1	.	.	.	.	.	48.37	.	.	1	1	1	1
4770	2	0	0	1	1	1	1	1	0	0	0	0	0	51.85	.	.	1	1	0.14	0
3839	2	1	1	1	0	1	0	0	0	0	1	0	0	63.07	75.27	.	0.67	0	0.67	0
3420	2	1	0	1	1	1	0	0	0	0	0	0	0	46.09	55.39	.	0.33	0	0.56	0
4798	2	1	0	0	1	0	0	0	.	.	.	.	.	55.8	.	65	0.33	0	0.56	0
1586	2	0	0	0	0	0	0	0	0	0	0	0	0	.	42.9	.	0	0	0	0
6585	2	1	0	1	0	1	0	0	1	1	1	1	0	39.62	37.4	.	.	.	.	.
6927	2	0	1	1	1	1	1	1	1	1	1	1	1	59.88	69.23	.	1	1	1	1
4631	2	1	0	1	1	1	0	0	1	0	1	0	0	47.43	56.81	.	0	0	0	0
4379	2	1	0	1	0	0	0	1	0	0	0	0	0	55.81	62.27	.	1	1	1	1
5817	2	0	1	1	1	0	0	0	.	.	.	.	.	38.13	39.53	.	.	.	.	.
5640	2	1	0	1	1	0	0	1	0	1	0	0	0	43.19	.	.	1	1	0.78	0
5363	2	1	0	.	.	.	.	.	0	0	0	0	0	54.92	.	.	1	1	0.71	0
5148	2	1	0	1	1	1	1	1	0	1	0	0	0	.	40.32	.	0	0	0	0
4027	2	0	0	1	1	1	1	1	0	0	0	0	0	55.46	.	.	0	0	0.75	0
5404	2	0	1	1	1	1	1	1	0	0	1	0	0	46.63	.	.	0.67	0	0.22	0
1488	2	1	0	0	0	1	1	1	0	1	1	1	1	34.02	32.38	.	1	1	1	1
1901	2	0	1	1	0	1	0	1	1	0	0	0	0	44.14	33.79	.	.	.	.	.
4016	2	0	0	1	1	1	1	1	0	0	0	1	0	39.61	.	49.03	0.33	0	0.78	0
5828	2	1	0	0	1	1	1	0	0	1	1	1	1	42.25	48.31	45.36	1	1	0.44	0
5920	2	1	1	1	1	1	1	1	1	1	1	1	1	47.48	.	.	.	.	.	.
2854	2	0	0	1	1	1	1	1	1	1	0	1	0	69.35	.	.	1	1	1	1
1217	2	0	1	1	1	1	1	1	.	.	.	.	.	47.38	.	.	1	1	1	1
1060	2	1	1	1	0	0	0	0	0	0	0	0	1	62.46	.	.	1	1	1	1
3608	2	1	0	1	0	0	1	1	.	.	.	.	.	46.47	.	.	0.33	0	0.78	0
3756	2	0	0	1	1	1	1	1	.	.	.	.	.	46.64	.	.	.	.	.	.
3950	2	0	0	1	0	0	0	0	.	.	.	.	.	49.38	.	.	1	1	1	1
3412	2	1	0	1	1	1	0	1	1	1	1	1	1	70.79	79.06	87.89	0.67	0	0.89	0
4251	2	0	.	1	0	0	1	1	1	0	0	0	0	52.53	73.3	.	.	.	.	.
5173	2	1	0	0	0	0	0	0	0	1	1	1	1	41.21	39.33	43.4	0.33	0	0.44	0
2511	2	0	0	1	1	1	1	1	0	0	0	0	0	47.65	.	.	0	0	0.75	0
6876	2	0	.	1	1	1	1	1	.	.	.	.	.	61.7	.	.	.	.	.	.
5952	2	0	0	1	0	0	0	0	.	.	.	.	.	65.32	.	.	.	.	.	.
5399	2	1	0	1	1	0	0	0	1	1	1	1	1	55.32	45.16	47.73	0.67	0	0.78	0
4983	2	0	1	1	1	1	1	1	1	1	1	1	1	38.04	41.12	.	.	.	.	.
4684	2	0	1	0	1	.	0	0	1	1	1	1	0	40.53	34.23	.	.	.	.	.
3387	2	1	0	0	0	0	0	0	0	0	0	0	0	41.79	34.75	.	0	0	0	0
5607	2	0	0	1	1	1	1	1	.	.	.	.	.	.	.	.	1	1	1	1
3275	2	0	1	1	1	.	1	1	.	.	.	.	.	47.4	.	65.84	1	1	0.33	0
1889	2	0	1	0	0	0	1	0	.	.	.	.	.	43.67	.	.	0.67	0	0.56	0
2341	2	1	0	1	0	1	1	0	1	0	0	0	0	60.08	63.33	.	1	1	1	1
1717	2	1	0	0	0	0	0	0	1	1	1	1	1	61.7	.	.	1	1	1	1
3683	2	1	0	1	0	1	1	0	0	0	0	1	0	63.79	.	.	0.67	0	0.33	0
2825	2	1	0	1	0	1	0	1	1	1	1	1	1	49.48	68.81	71.88	0.67	0	0.78	0
3302	2	1	0	0	0	0	0	0	0	0	0	0	0	44.41	.	76.55	1	1	0.29	0
6321	2	1	0	1	0	0	0	0	0	0	0	0	0	51.09	66.92	.	0.33	0	0.44	0
6341	2	0	1	1	0	1	1	0	.	.	.	.	.	.	.	.	.	.	.	.
4723	2	0	0	1	1	1	1	1	1	1	1	1	1	.	.	61.12	0.67	0	0.89	0
3747	2	1	1	1	1	1	1	1	1	0	1	1	1	37.4	53.41	.	1	1	0.67	0
5225	2	1	1	1	1	1	1	1	1	1	1	1	1	51.44	59.69	58.65	0.67	0	0.89	0
5649	2	1	1	1	1	1	1	1	0	1	1	0	0	37.36	51.28	.	.	.	.	.
6361	2	1	0	1	0	0	0	0	0	0	0	0	0	61.85	64.72	65.1	0.33	0	0.22	0
4845	2	1	0	0	0	0	0	0	0	0	0	0	0	56.07	65.32	.	1	1	1	1
2501	2	1	0	1	0	0	0	0	.	.	.	.	.	31.32	.	.	.	.	.	.
5635	2	0	.	1	1	1	0	1	.	.	.	.	.	43.22	.	.	.	.	.	.
2438	2	1	0	0	0	0	0	0	.	.	.	.	.	46.36	.	.	.	.	.	.
2034	2	0	1	1	0	1	0	0	.	.	.	.	.	52.18	.	.	1	1	1	1
2522	2	0	0	1	0	1	1	0	0	0	0	0	0	48.57	60.06	.	.	.	.	.
4908	2	0	1	1	0	1	0	0	.	.	.	.	.	42.05	49.58	.	.	.	.	.
5573	2	0	0	1	1	1	1	1	0	0	0	0	0	53.22	88.73	.	1	1	1	1
4415	2	1	0	0	0	0	0	0	0	0	0	0	0	48.19	65.33	.	1	1	1	1
1309	2	0	0	1	1	1	0	1	.	.	.	.	.	41.9	.	.	.	.	.	.
2742	2	1	1	1	0	0	1	0	0	0	1	0	0	47.72	56.7	.	.	.	.	.
5055	2	0	1	0	0	1	0	0	0	1	1	1	0	53.49	59.71	.	.	.	.	.
3995	2	0	.	1	1	1	1	1	0	0	0	0	0	63.59	69.92	.	.	.	.	.
2182	2	0	0	1	0	1	0	0	1	0	1	0	0	69.48	.	92.29	1	1	0.89	0
3186	2	1	0	0	0	0	1	0	.	.	.	.	.	40.37	.	62.27	0.33	0	0.56	0
6379	2	1	0	0	0	0	0	0	1	1	0	1	0	45.34	64.37	.	1	1	0.33	0
4713	2	0	0	1	1	1	1	1	.	.	.	.	.	42.72	.	.	.	.	.	.
4551	2	0	1	1	1	1	1	1	0	1	1	0	0	68.85	86.88	.	.	.	.	.
4959	2	1	1	0	1	1	1	1	0	1	0	0	0	48.14	.	.	0	0	0	0
1625	2	0	1	1	1	0	1	1	.	.	.	.	.	42.29	.	.	1	1	1	1
2553	2	0	.	1	0	1	1	1	.	.	.	.	.	39.17	.	.	.	.	.	.
2151	2	0	.	1	1	1	0	0	1	0	1	0	0	60.5	82.18	88.94	1	1	0.78	0
2709	2	0	0	0	0	1	1	1	.	.	.	.	.	65.1	.	.	1	1	1	1
3161	2	0	0	1	0	0	0	0	1	0	0	1	0	64.64	82.4	96.5	1	1	1	1
6372	2	0	.	0	1	0	1	0	.	.	.	.	.	50.11	.	.	.	.	.	.
6793	2	0	0	1	1	1	0	0	.	.	.	.	.	72.04	.	.	1	1	1	1
3646	2	1	0	0	0	0	1	0	.	.	.	.	.	53.99	.	64.75	1	1	1	1
5387	2	0	0	0	0	1	0	0	.	.	.	.	.	48.78	.	.	.	.	.	.
4917	2	1	0	1	1	0	0	0	1	1	1	0	0	47.54	.	64.98	1	1	1	1
3604	2	0	1	1	1	1	1	1	.	.	.	.	.	43.1	.	64.39	1	1	1	1
3618	2	1	0	0	1	0	0	0	.	.	.	.	.	63.69	.	75.02	1	1	1	1
6455	2	0	1	0	0	1	0	0	1	0	0	0	0	39.27	46.94	.	.	.	.	.
1632	2	1	0	0	0	0	0	0	1	0	1	1	1	52.87	72.56	79.41	1	1	0.89	0
1898	2	0	0	0	0	0	0	0	1	1	1	0	1	53.19	64.51	72.14	1	1	0.89	0
3163	2	1	0	1	0	0	0	0	.	.	.	.	.	46.44	.	.	.	.	.	.
4514	2	0	0	1	0	0	1	1	.	.	.	.	.	49.34	.	.	.	.	.	.
4141	2	1	0	1	1	1	1	1	1	0	1	0	0	39.38	41.5	.	.	.	.	.
6230	2	0	1	1	0	0	1	0	1	1	1	1	1	46.39	71.84	.	1	1	1	1
5377	2	0	0	0	0	0	0	0	.	.	.	.	.	47.11	.	.	.	.	.	.
5379	2	1	1	1	1	0	0	0	0	0	0	0	0	53.41	65.11	66.69	1	1	0.89	0
1253	2	1	1	1	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.
6849	2	1	1	1	0	1	0	0	.	.	.	.	.	59.32	.	.	.	.	.	.
2452	2	0	1	1	1	1	1	1	.	.	.	.	.	39.36	.	65.4	0	0	0.75	0
1844	2	0	0	1	0	1	0	1	1	1	1	1	1	63.15	83.81	84.02	0.67	0	0.89	0
1657	2	0	1	1	0	1	1	1	.	.	.	.	.	40.73	.	41.35	0.33	0	0.56	0
1191	2	1	1	1	1	0	0	0	1	1	0	0	1	55.5	67.61	73.07	1	1	0.89	0
5052	2	1	1	1	1	1	1	1	0	1	1	1	0	53.91	68.47	.	1	1	1	1
6616	2	1	1	0	1	1	0	0	.	.	.	.	.	38.33	.	.	.	.	.	.
4088	2	0	1	0	1	1	0	1	.	.	.	.	.	37.67	.	.	.	.	.	.
5048	2	1	1	0	0	1	0	0	1	1	1	1	1	43.92	61.63	.	0.67	0	0.89	0
5800	2	0	0	1	1	1	1	1	1	1	1	1	0	48.26	70.37	.	1	1	1	1
3792	2	1	1	0	0	0	0	0	1	1	.	1	0	66.62	82.25	.	1	1	1	1
5916	2	0	0	0	0	0	0	1	1	0	0	0	0	53.22	.	.	1	1	1	1
4422	2	1	.	1	0	1	1	1	.	.	.	.	.	53.22	.	.	1	1	0.43	0
6770	2	0	0	0	1	1	1	1	.	.	.	.	.	49.09	.	.	.	.	.	.
3735	2	1	0	0	0	0	0	0	.	.	.	.	.	46.9	.	.	0.33	0	0.78	0
2577	2	0	1	0	0	0	0	0	.	.	.	.	.	41.84	.	.	.	.	.	.
1312	2	1	1	1	1	1	1	1	.	.	.	.	.	40.65	.	.	.	.	.	.
3456	2	1	1	0	0	0	0	1	.	.	.	.	.	42.98	.	.	.	.	.	.
3706	2	0	0	1	0	0	0	0	1	0	1	1	1	44.16	59.17	78.49	0.67	0	0.78	0
4932	2	1	0	1	1	1	1	1	1	1	1	1	1	64.6	84.74	91.12	1	1	1	1
2489	2	1	1	0	0	0	0	0	.	.	.	.	.	51.71	.	.	.	.	.	.
3234	2	0	1	0	0	0	0	0	.	.	.	.	.	38.33	.	.	.	.	.	.
3390	2	0	1	0	1	1	1	0	.	.	.	.	.	31.99	.	.	.	.	.	.
4122	2	0	1	1	0	1	1	1	1	1	1	1	0	38.96	48.96	63.06	1	1	0.78	0
2617	2	0	1	1	0	0	0	0	0	0	0	0	0	57.87	76.01	81.32	0.33	0	0.44	0
2016	2	1	1	0	1	0	1	1	0	0	0	0	0	44.47	63.55	.	1	1	1	1
3550	2	1	1	1	0	0	0	0	.	.	.	.	.	51.61	.	.	.	.	.	.
4624	2	1	0	0	0	1	0	0	.	.	.	.	.	62	.	.	1	1	1	1
1821	2	1	0	1	1	1	1	1	1	0	0	0	0	50.02	64.76	71.72	0.33	0	0.25	0
5506	2	1	0	0	0	0	0	0	0	0	0	0	0	39.32	.	.	.	.	.	.
2494	2	1	1	0	0	0	0	0	1	0	1	0	0	38.02	51.9	.	.	.	.	.
1918	2	0	0	1	0	0	0	0	0	0	0	0	0	38.49	.	.	.	.	.	.
6914	2	1	1	0	0	0	0	0	0	0	0	0	0	36.3	57.98	.	1	1	1	1
1986	2	0	0	1	1	.	1	1	0	0	1	0	0	51.78	.	.	1	1	1	1
2088	2	0	1	1	1	1	1	1	.	.	.	.	.	31.41	.	.	1	1	1	1
2563	2	0	0	1	0	1	1	1	1	0	1	1	1	40.18	59.13	67.74	1	1	0.78	0
2137	2	0	0	1	0	1	0	1	0	1	1	0	0	34.38	.	.	.	.	.	.
4968	2	1	1	1	0	.	0	0	0	0	0	0	0	44.08	49.64	.	1	1	1	1
2017	2	1	0	1	1	1	0	1	.	.	.	.	.	34.21	.	.	1	1	1	1
5528	2	0	0	0	0	0	0	1	.	.	.	.	.	32.2	.	.	.	.	.	.
3016	2	1	0	1	0	1	1	1	1	0	0	0	1	37.25	51.3	.	.	.	.	.
6806	2	1	0	1	1	1	1	0	1	0	0	0	0	42.98	.	.	1	1	1	1
4890	2	0	0	1	0	1	1	1	.	.	.	.	.	33.33	.	.	.	.	.	.
2379	2	0	0	0	0	0	1	0	1	1	1	1	1	36.96	.	72.56	0.67	0	0.89	0
1958	2	0	0	0	0	0	0	0	.	.	.	.	.	36.51	49.98	55.38	0.67	0	0.67	0
4095	2	1	0	1	1	1	1	1	0	0	0	.	0	40.03	54.99	67.1	0.5	0	0.62	0
1670	2	0	0	0	0	0	0	1	.	.	.	.	.	35.59	.	.	.	.	.	.
5466	2	0	0	1	0	0	0	1	1	1	1	1	1	41.24	59.39	.	.	.	.	.
2466	2	0	0	1	0	1	1	1	1	1	1	1	1	49.67	78.95	72.08	1	1	1	1
4510	2	0	1	1	1	1	1	1	.	.	.	.	.	32.38	.	.	1	1	1	1
1238	2	1	0	1	1	1	1	1	.	.	.	.	.	40.39	.	.	.	.	.	.
4763	2	1	1	0	0	1	0	1	1	0	0	0	0	42.14	59.24	63.05	1	1	0.78	0
4652	2	1	0	0	1	1	0	1	.	.	.	.	.	37.1	32.41	40.74	0.33	0	0.56	0
3681	2	0	0	1	0	0	1	1	1	1	1	1	1	43.04	54.67	40.3	.	.	1	1
6692	2	1	0	0	0	0	0	0	0	0	0	0	0	35.29	48.15	.	.	.	.	.
5119	2	0	0	0	1	1	1	1	1	0	0	0	1	34.14	40.32	.	.	.	.	.
5931	2	1	0	1	1	1	0	0	1	1	0	0	0	32.54	52.62	.	1	1	1	1
2820	2	1	1	1	0	1	0	0	0	0	1	1	1	47.58	58.74	.	1	1	1	1
1086	2	1	1	1	0	1	0	0	0	0	0	0	0	47.43	55.81	.	1	1	1	1
5653	2	1	1	1	0	0	0	0	1	0	0	0	0	59.29	75.64	84.06	1	1	1	1
6177	2	0	0	1	0	1	1	0	.	.	.	.	.	44.32	.	.	1	1	1	1
5681	2	1	1	0	0	0	0	0	1	1	1	1	1	51	64.31	68.39	0.67	0	0.67	0
2123	2	0	0	1	0	1	0	1	0	1	1	0	0	67.8	80.65	86.98	1	1	1	1
2542	2	0	0	1	1	1	1	1	1	1	1	1	1	47.2	61.41	.	1	1	1	1
2912	2	1	1	1	1	0	0	0	.	.	.	.	.	42.11	.	.	.	.	.	.
4359	2	1	0	1	1	0	1	1	1	1	1	1	1	50.61	70.33	.	.	.	.	.
3999	2	0	1	1	1	1	1	1	0	0	1	0	0	46.64	.	69.91	1	1	0.33	0
6773	2	0	0	1	1	1	1	0	.	.	.	.	.	33.98	.	53.03	0	0	0.22	0
3301	2	0	0	0	0	0	1	1	.	.	.	.	.	36.55	51.48	.	.	.	.	.
1159	2	0	0	1	1	1	1	1	.	.	.	.	.	32.99	.	.	1	1	1	1
5001	2	1	0	0	0	0	0	0	.	.	.	.	.	58.83	.	.	1	1	1	1
4741	2	1	1	1	0	0	0	1	.	.	.	.	.	37.2	.	.	.	.	.	.
4650	2	0	0	0	0	0	0	1	0	0	0	1	0	32.21	67.33	69.72	0.5	0	0.5	0
4743	2	1	1	0	0	1	0	0	.	.	.	.	.	35.3	.	.	.	.	.	.
6915	2	0	0	1	1	1	1	1	1	1	1	0	1	56.27	70.5	.	1	1	1	1
3829	2	1	1	1	1	1	1	1	.	.	.	.	.	55.11	.	.	.	.	.	.
4738	2	1	0	0	1	1	1	1	.	.	.	.	.	37.09	.	.	.	.	.	.
5852	2	1	0	0	0	1	0	1	1	0	0	0	0	48.67	.	63.48	1	1	1	1
2564	2	0	1	0	0	0	0	0	.	.	.	.	.	41.89	.	.	.	.	.	.
1759	2	0	0	1	1	1	1	1	.	.	.	.	.	43.81	.	.	.	.	.	.
3785	2	0	0	1	1	1	1	1	1	0	0	0	0	50.35	54.29	78.54	0.67	0	0.89	0
2345	2	1	1	0	0	0	0	0	0	0	0	0	1	44.32	62.09	68.48	0.33	0	0.56	0
6407	2	0	1	0	0	0	0	1	1	0	1	0	1	33.91	36.04	35.9	1	1	0.71	0
1356	2	0	0	.	0	0	0	.	0	0	0	0	1	31.61	37.98	47.12	0.5	0	0.88	0
5445	2	1	0	0	0	0	0	0	0	0	0	0	0	53.91	51.08	.	1	1	1	1
2086	2	0	0	1	1	1	0	0	1	1	1	1	1	43.96	34.19	.	1	1	1	1
2740	2	0	1	1	1	0	0	1	1	0	0	1	1	42.06	43.41	49.19	1	1	1	1
1236	2	0	0	1	0	0	0	1	1	1	1	1	1	58.76	72.98	.	1	1	1	1
4486	2	0	0	1	0	1	0	0	1	0	1	0	0	54.27	73.83	.	1	1	1	1
1893	2	0	1	0	0	0	0	0	0	0	0	0	0	44.39	.	44.29	1	1	0.14	0
5903	2	1	0	0	0	0	0	0	0	0	0	.	0	38.73	46.57	.	1	1	1	1
3831	2	1	1	1	1	0	.	1	.	.	.	.	.	41.87	.	.	.	.	.	.
1778	2	0	1	0	0	1	0	0	0	0	1	0	0	39.18	58.13	59	0.67	0	0.22	0
3954	2	0	1	1	0	0	1	1	0	0	1	0	0	45.76	50.06	55.94	0.33	0	0.67	0
2620	2	1	0	1	0	0	0	0	1	0	1	1	0	62.34	66.27	69.3	1	1	0.62	0
2555	2	0	0	1	0	0	1	1	1	1	1	1	1	45.09	.	.	1	1	1	1
4961	2	1	0	0	0	.	0	0	1	1	1	0	0	35.5	48.61	51.17	0.33	0	0.22	0
5331	2	1	1	0	.	.	.	0	.	.	.	.	.	36.31	.	.	.	.	.	.
1961	2	1	1	1	0	1	1	1	.	.	.	.	.	35.28	.	.	.	.	.	.
5171	2	0	1	1	0	0	0	0	1	0	1	0	0	69.14	72.46	.	1	1	0.44	0
5987	2	1	1	0	1	1	1	1	0	0	1	0	0	32.84	49.79	.	1	1	0.67	0
5068	2	1	1	1	0	1	1	0	1	1	1	1	1	37.01	46.72	.	.	.	.	.
6122	2	0	0	1	1	1	1	1	0	0	0	0	0	43.35	66.49	80.66	1	1	1	1
5084	2	1	0	1	1	1	1	1	1	0	0	1	1	50.49	67.27	72.39	1	1	0.67	0
3513	2	0	0	1	0	0	0	1	1	1	1	1	1	69.45	81.72	87.82	0.67	0	0.78	0
4018	2	1	1	0	0	0	1	1	.	.	.	.	.	33.93	.	41.87	1	1	1	1
2999	2	1	1	0	0	0	1	0	1	1	1	1	1	47.83	60.77	.	.	.	.	.
6275	2	1	0	1	0	0	0	1	1	0	0	0	0	62.84	75.95	.	1	1	1	1
4147	2	1	0	0	0	0	0	0	0	1	1	0	0	50.25	72.54	.	1	1	1	1
4813	2	0	1	1	1	1	1	1	1	1	1	1	1	44.3	53.19	.	0	0	0	0
6183	2	0	1	0	1	0	0	0	0	0	0	0	0	38.37	39.34	.	1	1	1	1
3561	2	0	0	0	1	1	1	1	.	.	.	.	.	42.18	.	66.67	1	1	1	1
2768	2	0	1	1	0	1	0	0	0	0	.	0	0	58.18	65.25	.	1	1	1	1
